city,state_id,state_name
Baskin,LA,Louisiana
Basking Ridge,NJ,New Jersey
Bass Lake,IN,Indiana
Bassett,VA,Virginia
Bassfield,MS,Mississippi
Bastian,VA,Virginia
Bastrop,TX,Texas
Basye,VA,Virginia
Batavia,IL,Illinois
Batchtown,IL,Illinois
Bates City,MO,Missouri
Batesburg-Leesville,SC,South Carolina
Batesland,SD,South Dakota
Batesville,AR,Arkansas
Bath,ME,Maine
Bath Corner,SD,South Dakota
Bathgate,ND,North Dakota
Baton Rouge,LA,Louisiana
Battle Creek,MI,Michigan
Battle Ground,WA,Washington
Battle Lake,MN,Minnesota
Battle Mountain,NV,Nevada
Battlefield,MO,Missouri
Battlement Mesa,CO,Colorado
Baudette,MN,Minnesota
Baumstown,PA,Pennsylvania
Bauxite,AR,Arkansas
Bavaria,KS,Kansas
Bawcomville,LA,Louisiana
Baxley,GA,Georgia
Baxter,MN,Minnesota
Baxter Estates,NY,New York
Baxter Springs,KS,Kansas
Baxter Village,SC,South Carolina
Baxterville,MS,Mississippi
Bay,AR,Arkansas
Bay Center,WA,Washington
Bay City,MI,Michigan
Bay Harbor Islands,FL,Florida
Bay Head,NJ,New Jersey
Bay Hill,FL,Florida
Bay Lake,FL,Florida
Bay Minette,AL,Alabama
Bay Park,NY,New York
Bay Pines,FL,Florida
Bay Point,CA,California
Bay Port,MI,Michigan
Bay Shore,NY,New York
Bay Springs,MS,Mississippi
Bay St. Louis,MS,Mississippi
Bay View,OH,Ohio
Bay View Gardens,IL,Illinois
Bay Village,OH,Ohio
Bayamón,PR,Puerto Rico
Bayard,NM,New Mexico
Bayboro,NC,North Carolina
Bayfield,CO,Colorado
Bayfront,WI,Wisconsin
Baylis,IL,Illinois
Bayonet Point,FL,Florida
Bayonne,NJ,New Jersey
Bayou Blue,LA,Louisiana
Bayou Cane,LA,Louisiana
Bayou Corne,LA,Louisiana
Bayou Country Club,LA,Louisiana
Bayou Gauche,LA,Louisiana
Bayou Goula,LA,Louisiana
Bayou La Batre,AL,Alabama
Bayou L'Ourse,LA,Louisiana
Bayou Vista,LA,Louisiana
Bayport,NY,New York
Bayshore,NC,North Carolina
Bayshore Gardens,FL,Florida
Bayside,WI,Wisconsin
Bayside Gardens,OR,Oregon
Baytown,TX,Texas
Bayview,CA,California
Bayville,NY,New York
Baywood,NY,New York
Baywood Park,CA,California
Bazile Mills,NE,Nebraska
Bazine,KS,Kansas
Beach,ND,North Dakota
Beach City,TX,Texas
Beach Haven,NJ,New Jersey
Beach Haven West,NJ,New Jersey
Beach Park,IL,Illinois
Beachwood,OH,Ohio
Beacon,NY,New York
Beacon Hill,WA,Washington
Beacon Square,FL,Florida
Beacon View,NE,Nebraska
Beaconsfield,IA,Iowa
Beal City,MI,Michigan
Beale AFB,CA,California
Bealeton,VA,Virginia
Beallsville,PA,Pennsylvania
Beaman,IA,Iowa
Bean Station,TN,Tennessee
Bear,DE,Delaware
Bear Creek,FL,Florida
Bear Creek Ranch,TX,Texas
Bear Creek Village,PA,Pennsylvania
Bear Dance,MT,Montana
Bear Flat,AZ,Arizona
Bear Grass,NC,North Carolina
Bear Lake,MI,Michigan
Bear River,WY,Wyoming
Bear River City,UT,Utah
Bear Rocks,PA,Pennsylvania
Bear Valley,CA,California
Bear Valley Springs,CA,California
Bearcreek,MT,Montana
Bearden,AR,Arkansas
Beards Fork,WV,West Virginia
Beardsley,MN,Minnesota
Beardstown,IL,Illinois
Beasley,TX,Texas
Beason,IL,Illinois
Beatrice,NE,Nebraska
Beattie,KS,Kansas
Beatty,NV,Nevada
Beattystown,NJ,New Jersey
Beattyville,KY,Kentucky
Beaufort,SC,South Carolina
Beaulieu,MN,Minnesota
Beaumont,TX,Texas
Beauregard,MS,Mississippi
Beaux Arts Village,WA,Washington
Beauxart Gardens,TX,Texas
Beaver,PA,Pennsylvania
Beaver Bay,MN,Minnesota
Beaver City,NE,Nebraska
Beaver Creek,TX,Texas
Beaver Crossing,NE,Nebraska
Beaver Dam,WI,Wisconsin
Beaver Dam Lake,NY,New York
Beaver Falls,PA,Pennsylvania
Beaver Marsh,OR,Oregon
Beaver Meadows,PA,Pennsylvania
Beaver Springs,PA,Pennsylvania
Beaver Valley,AZ,Arizona
Beavercreek,OH,Ohio
Beaverdale,IA,Iowa
Beaverdam,OH,Ohio
Beaverton,OR,Oregon
Beavertown,PA,Pennsylvania
Beaverville,IL,Illinois
Becenti,NM,New Mexico
Bechtelsville,PA,Pennsylvania
Beckemeyer,IL,Illinois
Becker,MN,Minnesota
Beckett,NJ,New Jersey
Beckett Ridge,OH,Ohio
Beckley,WV,West Virginia
Beckville,TX,Texas
Beckwourth,CA,California
Beclabito,NM,New Mexico
Bedford,TX,Texas
Bedford Heights,OH,Ohio
Bedford Hills,NY,New York
Bedford Park,IL,Illinois
Bedias,TX,Texas
Bedminster,NJ,New Jersey
Bee,NE,Nebraska
Bee Branch,AR,Arkansas
Bee Cave,TX,Texas
Bee Ridge,FL,Florida
Beebe,AR,Arkansas
Beech Bluff,TN,Tennessee
Beech Bottom,WV,West Virginia
Beech Grove,IN,Indiana
Beech Island,SC,South Carolina
Beech Mountain,NC,North Carolina
Beech Mountain Lakes,PA,Pennsylvania
Beecher,MI,Michigan
Beecher City,IL,Illinois
Beecher Falls,VT,Vermont
Beechmont,KY,Kentucky
Beechwood,MS,Mississippi
Beechwood Trails,OH,Ohio
Beechwood Village,KY,Kentucky
Beedeville,AR,Arkansas
Beemer,NE,Nebraska
Beersheba Springs,TN,Tennessee
Beesleys Point,NJ,New Jersey
Beeville,TX,Texas
Beggs,OK,Oklahoma
Beirne,AR,Arkansas
Bejou,MN,Minnesota
Bel Air,MD,Maryland
Bel Air North,MD,Maryland
Bel Air South,MD,Maryland
Belcher,LA,Louisiana
Belcourt,ND,North Dakota
Belden,NE,Nebraska
Belding,MI,Michigan
Belen,NM,New Mexico
Belfair,WA,Washington
Belfast,ME,Maine
Belfield,ND,North Dakota
Belfonte,OK,Oklahoma
Belford,NJ,New Jersey
Belfry,KY,Kentucky
Belgium,WI,Wisconsin
Belgrade,MT,Montana
Belgreen,AL,Alabama
Belhaven,NC,North Carolina
Belington,WV,West Virginia
Belk,AL,Alabama
Belknap,IL,Illinois
Bell,CA,California
Bell Acres,PA,Pennsylvania
Bell Arthur,NC,North Carolina
Bell Buckle,TN,Tennessee
Bell Canyon,CA,California
Bell Center,WI,Wisconsin
Bell City,MO,Missouri
Bell Gardens,CA,California
Bell Hill,WA,Washington
Bella Villa,MO,Missouri
Bella Vista,AR,Arkansas
Bellaire,TX,Texas
Bellair-Meadowbrook Terrace,FL,Florida
Bellamy,AL,Alabama
Bellbrook,OH,Ohio
Belle,WV,West Virginia
Belle Center,OH,Ohio
Belle Chasse,LA,Louisiana
Belle Fontaine,AL,Alabama
Belle Fourche,SD,South Dakota
Belle Glade,FL,Florida
Belle Haven,VA,Virginia
Belle Isle,FL,Florida
Belle Mead,NJ,New Jersey
Belle Meade,TN,Tennessee
Belle Plaine,MN,Minnesota
Belle Prairie City,IL,Illinois
Belle Rive,IL,Illinois
Belle Rose,LA,Louisiana
Belle Terre,NY,New York
Belle Valley,OH,Ohio
Belle Vernon,PA,Pennsylvania
Belleair,FL,Florida
Belleair Beach,FL,Florida
Belleair Bluffs,FL,Florida
Belleair Shore,FL,Florida
Bellechester,MN,Minnesota
Bellefontaine,OH,Ohio
Bellefontaine Neighbors,MO,Missouri
Bellefonte,PA,Pennsylvania
Bellemeade,KY,Kentucky
Bellemont,AZ,Arizona
Belleplain,NJ,New Jersey
Bellerive Acres,MO,Missouri
Bellerose,NY,New York
Bellerose Terrace,NY,New York
Belleview,FL,Florida
Belleville,IL,Illinois
Bellevue,WA,Washington
Bellewood,KY,Kentucky
Bellflower,CA,California
Bellfountain,OR,Oregon
Bellingham,WA,Washington
Bellmawr,NJ,New Jersey
Bellmead,TX,Texas
Bellmont,IL,Illinois
Bellmore,NY,New York
Bellows Falls,VT,Vermont
Bellport,NY,New York
Bells,TN,Tennessee
Bellview,FL,Florida
Bellville,TX,Texas
Bellwood,IL,Illinois
Belmar,NJ,New Jersey
Belmond,IA,Iowa
Belmont,CA,California
Belmont Estates,VA,Virginia
Belmore,OH,Ohio
Bel-Nor,MO,Missouri
Beloit,WI,Wisconsin
Belpre,OH,Ohio
Bel-Ridge,MO,Missouri
Belspring,VA,Virginia
Belt,MT,Montana
Belterra,TX,Texas
Belton,MO,Missouri
Beltrami,MN,Minnesota
Beltsville,MD,Maryland
Beluga,AK,Alaska
Belva,WV,West Virginia
Belvedere,SC,South Carolina
Belvedere Park,GA,Georgia
Belvidere,IL,Illinois
Belview,VA,Virginia
Belville,NC,North Carolina
Belvoir,NC,North Carolina
Belvue,KS,Kansas
Belwood,NC,North Carolina
Belzoni,MS,Mississippi
Bement,IL,Illinois
Bemidji,MN,Minnesota
Bemiss,GA,Georgia
Bemus Point,NY,New York
Ben Arnold,TX,Texas
Ben Avon,SC,South Carolina
Ben Avon Heights,PA,Pennsylvania
Ben Bolt,TX,Texas
Ben Lomond,CA,California
Ben Wheeler,TX,Texas
Bena,MN,Minnesota
Benítez,PR,Puerto Rico
Benavides,TX,Texas
Benbow,CA,California
Benbrook,TX,Texas
Bend,OR,Oregon
Bendena,KS,Kansas
Bendersville,PA,Pennsylvania
Bendon,MI,Michigan
Benedict,NE,Nebraska
Benham,KY,Kentucky
Benicia,CA,California
Benjamin,UT,Utah
Benjamin Perez,TX,Texas
Benkelman,NE,Nebraska
Benld,IL,Illinois
Benndale,MS,Mississippi
Bennet,NE,Nebraska
Bennett,CO,Colorado
Bennett Springs,MO,Missouri
Bennetts Switch,IN,Indiana
Bennettsville,SC,South Carolina
Bennington,NE,Nebraska
Benns Church,VA,Virginia
Benoit,MS,Mississippi
Bensenville,IL,Illinois
Bensley,VA,Virginia
Benson,AZ,Arizona
Bensville,MD,Maryland
Bent,NM,New Mexico
Bent Creek,NC,North Carolina
Bent Tree Harbor,MO,Missouri
Bentley,KS,Kansas
Bentleyville,PA,Pennsylvania
Benton,AR,Arkansas
Benton City,WA,Washington
Benton Harbor,MI,Michigan
Benton Heights,MI,Michigan
Benton Park,CA,California
Benton Ridge,OH,Ohio
Bentonia,MS,Mississippi
Bentonville,AR,Arkansas
Benwood,WV,West Virginia
Benzonia,MI,Michigan
Berea,OH,Ohio
Beresford,SD,South Dakota
Bergen,ND,North Dakota
Bergenfield,NJ,New Jersey
Berger,MO,Missouri
Bergholz,OH,Ohio
Bergland,MI,Michigan
Bergman,AR,Arkansas
Bergoo,WV,West Virginia
Berino,NM,New Mexico
Berkeley,CA,California
Berkeley Lake,GA,Georgia
Berkey,OH,Ohio
Berkley,MI,Michigan
Berkshire Lakes,FL,Florida
Berlin,NH,New Hampshire
Berlin Heights,OH,Ohio
Bermuda Dunes,CA,California
Bermuda Run,NC,North Carolina
Bern,KS,Kansas
Bernalillo,NM,New Mexico
Bernard,IA,Iowa
Bernardsville,NJ,New Jersey
Berne,IN,Indiana
Bernice,LA,Louisiana
Bernie,MO,Missouri
Bernville,PA,Pennsylvania
Berrien Springs,MI,Michigan
Berry,AL,Alabama
Berry College,GA,Georgia
Berry Creek,CA,California
Berry Hill,TN,Tennessee
Berrydale,FL,Florida
Berrysburg,PA,Pennsylvania
Berryville,AR,Arkansas
Bertha,MN,Minnesota
Berthold,ND,North Dakota
Berthoud,CO,Colorado
Bertram,TX,Texas
Bertrand,MO,Missouri
Bertsch-Oceanview,CA,California
Berwick,PA,Pennsylvania
Berwind,WV,West Virginia
Berwyn,IL,Illinois
Berwyn Heights,MD,Maryland
Beryl Junction,UT,Utah
Bessemer,AL,Alabama
Bessemer Bend,WY,Wyoming
Bessemer City,NC,North Carolina
Bessie,OK,Oklahoma
Betances,PR,Puerto Rico
Bethalto,IL,Illinois
Bethania,NC,North Carolina
Bethany,OR,Oregon
Bethany Beach,DE,Delaware
Bethel,AK,Alaska
Bethel Acres,OK,Oklahoma
Bethel Island,CA,California
Bethel Manor,VA,Virginia
Bethel Park,PA,Pennsylvania
Bethel Springs,TN,Tennessee
Bethel Village,IN,Indiana
Bethesda,MD,Maryland
Bethlehem,PA,Pennsylvania
Bethlehem Village,CT,Connecticut
Bethpage,NY,New York
Bethune,SC,South Carolina
Betsy Layne,KY,Kentucky
Bettendorf,IA,Iowa
Betterton,MD,Maryland
Bettles,AK,Alaska
Bettsville,OH,Ohio
Between,GA,Georgia
Beulah,ND,North Dakota
Beulah Beach,OH,Ohio
Beulah Valley,CO,Colorado
Beulaville,NC,North Carolina
Beurys Lake,PA,Pennsylvania
Beverly,MA,Massachusetts
Beverly Beach,FL,Florida
Beverly Hills,CA,California
Beverly Shores,IN,Indiana
Bevier,MO,Missouri
Bevil Oaks,TX,Texas
Bevington,IA,Iowa
Bexley,OH,Ohio
Beyerville,AZ,Arizona
Bibo,NM,New Mexico
Bickleton,WA,Washington
Bicknell,IN,Indiana
Biddeford,ME,Maine
Biddle,MT,Montana
Bidwell,OH,Ohio
Bieber,CA,California
Biehle,MO,Missouri
Bienville,LA,Louisiana
Bier,MD,Maryland
Big Arm,MT,Montana
Big Bass Lake,PA,Pennsylvania
Big Bay,MI,Michigan
Big Bear City,CA,California
Big Bear Lake,CA,California
Big Beaver,PA,Pennsylvania
Big Bend,WI,Wisconsin
Big Bow,KS,Kansas
Big Cabin,OK,Oklahoma
Big Chimney,WV,West Virginia
Big Clifty,KY,Kentucky
Big Coppitt Key,FL,Florida
Big Creek,MS,Mississippi
Big Delta,AK,Alaska
Big Falls,MN,Minnesota
Big Flat,AR,Arkansas
Big Foot Prairie,WI,Wisconsin
Big Horn,WY,Wyoming
Big Island,VA,Virginia
Big Lagoon,CA,California
Big Lake,MN,Minnesota
Big Pine,CA,California
Big Pine Key,FL,Florida
Big Piney,WY,Wyoming
Big Point,MS,Mississippi
Big Pool,MD,Maryland
Big Rapids,MI,Michigan
Big River,CA,California
Big Rock,IL,Illinois
Big Run,PA,Pennsylvania
Big Sandy,TX,Texas
Big Sky,MT,Montana
Big Sky Colony,MT,Montana
Big Spring,TX,Texas
Big Springs,NE,Nebraska
Big Stone City,SD,South Dakota
Big Stone Colony,MT,Montana
Big Stone Gap,VA,Virginia
Big Stone Gap East,VA,Virginia
Big Thicket Lake Estates,TX,Texas
Big Timber,MT,Montana
Big Water,UT,Utah
Big Wells,TX,Texas
Bigelow,AR,Arkansas
Bigelow Corners,CT,Connecticut
Bigfoot,TX,Texas
Bigfork,MT,Montana
Biggers,AR,Arkansas
Biggersville,MS,Mississippi
Biggs,CA,California
Biggs Junction,OR,Oregon
Biggsville,IL,Illinois
Biglerville,PA,Pennsylvania
Bijou Hills,SD,South Dakota
Billings,MT,Montana
Billingsley,AL,Alabama
Billington Heights,NY,New York
Billtown,IN,Indiana
Biloxi,MS,Mississippi
Biltmore,TN,Tennessee
Biltmore Forest,NC,North Carolina
Binford,ND,North Dakota
Bingen,WA,Washington
Binger,OK,Oklahoma
Bingham,IL,Illinois
Bingham Farms,MI,Michigan
Bingham Lake,MN,Minnesota
Binghamton,NY,New York
Binghamton University,NY,New York
Biola,CA,California
Bippus,IN,Indiana
Birch Bay,WA,Washington
Birch Creek,AK,Alaska
Birch Creek Colony,MT,Montana
Birch Hill,WI,Wisconsin
Birch River,WV,West Virginia
Birch Run,MI,Michigan
Birch Tree,MO,Missouri
Birchwood,WI,Wisconsin
Birchwood Lakes,PA,Pennsylvania
Bird City,KS,Kansas
Bird Island,MN,Minnesota
Bird-in-Hand,PA,Pennsylvania
Birdsboro,PA,Pennsylvania
Birdseye,IN,Indiana
Birdsong,AR,Arkansas
Birmingham,AL,Alabama
Birnamwood,WI,Wisconsin
Birney,MT,Montana
Biron,WI,Wisconsin
Bisbee,AZ,Arizona
Biscay,MN,Minnesota
Biscayne Park,FL,Florida
Biscoe,NC,North Carolina
Bishop,CA,California
Bishop Hill,IL,Illinois
Bishop Hills,TX,Texas
Bishopville,SC,South Carolina
Bismarck,ND,North Dakota
Bison,SD,South Dakota
Bithlo,FL,Florida
Bitter Springs,AZ,Arizona
Bivalve,MD,Maryland
Bivins,TX,Texas
Biwabik,MN,Minnesota
Bixby,OK,Oklahoma
Black,AL,Alabama
Black Butte Ranch,OR,Oregon
Black Canyon City,AZ,Arizona
Black Creek,WI,Wisconsin
Black Diamond,WA,Washington
Black Eagle,MT,Montana
Black Earth,WI,Wisconsin
Black Forest,CO,Colorado
Black Hammock,FL,Florida
Black Hat,NM,New Mexico
Black Hawk,CO,Colorado
Black Jack,MO,Missouri
Black Mountain,NC,North Carolina
Black Oak,AR,Arkansas
Black Point-Green Point,CA,California
Black River,NY,New York
Black River Falls,WI,Wisconsin
Black Rock,NM,New Mexico
Black Sands,HI,Hawaii
Black Springs,AR,Arkansas
Blackburn,MO,Missouri
Blackduck,MN,Minnesota
Blackey,KY,Kentucky
Blackfoot,ID,Idaho
Blackgum,OK,Oklahoma
Blackhawk,CA,California
Blacklake,CA,California
Blacklick Estates,OH,Ohio
Blacksburg,VA,Virginia
Blackshear,GA,Georgia
Blackstone,VA,Virginia
Blacksville,WV,West Virginia
Blacktail,ND,North Dakota
Blackville,SC,South Carolina
Blackwater,AZ,Arizona
Blackwell,OK,Oklahoma
Blackwells Mills,NJ,New Jersey
Blackwood,NJ,New Jersey
Bladen,NE,Nebraska
Bladenboro,NC,North Carolina
Bladensburg,MD,Maryland
Blades,DE,Delaware
Blain,PA,Pennsylvania
Blaine,MN,Minnesota
Blair,NE,Nebraska
Blairs,VA,Virginia
Blairsburg,IA,Iowa
Blairsden,CA,California
Blairstown,IA,Iowa
Blairsville,PA,Pennsylvania
Blakely,PA,Pennsylvania
Blakesburg,IA,Iowa
Blakeslee,OH,Ohio
Blanca,CO,Colorado
Blanchard,OK,Oklahoma
Blanchardville,WI,Wisconsin
Blanche,TN,Tennessee
Blanchester,OH,Ohio
Blanco,TX,Texas
Bland,MO,Missouri
Blandburg,PA,Pennsylvania
Blanding,UT,Utah
Blandinsville,IL,Illinois
Blandon,PA,Pennsylvania
Blandville,KY,Kentucky
Blanford,IN,Indiana
Blanket,TX,Texas
Blasdell,NY,New York
Blauvelt,NY,New York
Blawenburg,NJ,New Jersey
Blawnox,PA,Pennsylvania
Bledsoe,TX,Texas
Blencoe,IA,Iowa
Blende,CO,Colorado
Blenheim,SC,South Carolina
Blennerhassett,WV,West Virginia
Blessing,TX,Texas
Blevins,AR,Arkansas
Bliss,NY,New York
Bliss Corner,MA,Massachusetts
Blissfield,MI,Michigan
Blocher,IN,Indiana
Blockton,IA,Iowa
Blodgett,MO,Missouri
Blodgett Landing,NH,New Hampshire
Blodgett Mills,NY,New York
Blomkest,MN,Minnesota
Bloomburg,TX,Texas
Bloomdale,OH,Ohio
Bloomer,WI,Wisconsin
Bloomfield,NM,New Mexico
Bloomfield Hills,MI,Michigan
Blooming Grove,TX,Texas
Blooming Prairie,MN,Minnesota
Blooming Valley,PA,Pennsylvania
Bloomingburg,NY,New York
Bloomingdale,FL,Florida
Bloomington,IL,Illinois
Bloomingville,OH,Ohio
Bloomsburg,PA,Pennsylvania
Bloomsbury,NJ,New Jersey
Bloomsdale,MO,Missouri
Bloomville,OH,Ohio
Blossburg,PA,Pennsylvania
Blossom,TX,Texas
Blountstown,FL,Florida
Blountsville,AL,Alabama
Blountville,TN,Tennessee
Blowing Rock,NC,North Carolina
Bloxom,VA,Virginia
Blucksberg Mountain,SD,South Dakota
Blue,OK,Oklahoma
Blue Ash,OH,Ohio
Blue Ball,PA,Pennsylvania
Blue Bell,PA,Pennsylvania
Blue Berry Hill,TX,Texas
Blue Clay Farms,NC,North Carolina
Blue Diamond,NV,Nevada
Blue Earth,MN,Minnesota
Blue Eye,MO,Missouri
Blue Grass,IA,Iowa
Blue Hill,NE,Nebraska
Blue Hills,CT,Connecticut
Blue Island,IL,Illinois
Blue Jay,OH,Ohio
Blue Knob,PA,Pennsylvania
Blue Lake,CA,California
Blue Mound,TX,Texas
Blue Mounds,WI,Wisconsin
Blue Mountain,MS,Mississippi
Blue Point,NY,New York
Blue Rapids,KS,Kansas
Blue Ridge,VA,Virginia
Blue Ridge Manor,KY,Kentucky
Blue Ridge Shores,VA,Virginia
Blue Ridge Summit,PA,Pennsylvania
Blue River,CO,Colorado
Blue Sky,CO,Colorado
Blue Springs,MO,Missouri
Blue Summit,MO,Missouri
Blue Valley,CO,Colorado
Bluebell,UT,Utah
Bluefield,WV,West Virginia
Bluejacket,OK,Oklahoma
Bluetown,TX,Texas
Bluewater,AZ,Arizona
Bluewater Village,NM,New Mexico
Bluewell,WV,West Virginia
Bluff,UT,Utah
Bluff City,TN,Tennessee
Bluff Dale,TX,Texas
Bluffdale,UT,Utah
Bluffs,IL,Illinois
Bluffton,SC,South Carolina
Bluffview,WI,Wisconsin
Bluford,IL,Illinois
Blum,TX,Texas
Blumengard Colony,SD,South Dakota
Blunt,SD,South Dakota
Bly,OR,Oregon
Blyn,WA,Washington
Blythe,CA,California
Blythedale,MO,Missouri
Blytheville,AR,Arkansas
Blythewood,SC,South Carolina
Boalsburg,PA,Pennsylvania
Board Camp,AR,Arkansas
Boardman,OR,Oregon
Boaz,AL,Alabama
Bobo,MS,Mississippi
Bobtown,PA,Pennsylvania
Boca Raton,FL,Florida
Bock,MN,Minnesota
Bodcaw,AR,Arkansas
Bode,IA,Iowa
Bodega,CA,California
Bodega Bay,CA,California
Bodfish,CA,California
Boerne,TX,Texas
Bogalusa,LA,Louisiana
Bogard,MO,Missouri
Bogart,GA,Georgia
Bogata,TX,Texas
Boggstown,IN,Indiana
Bogota,NJ,New Jersey
Bogue,NC,North Carolina
Bogue Chitto,MS,Mississippi
Bogus Hill,CT,Connecticut
Bohemia,NY,New York
Bohners Lake,WI,Wisconsin
Boiling Spring Lakes,NC,North Carolina
Boiling Springs,SC,South Carolina
Boise,ID,Idaho
Boise City,OK,Oklahoma
Boissevain,VA,Virginia
Bokchito,OK,Oklahoma
Bokeelia,FL,Florida
Bokoshe,OK,Oklahoma
Bolan,IA,Iowa
Bolckow,MO,Missouri
Boles,AR,Arkansas
Boles Acres,NM,New Mexico
Boley,OK,Oklahoma
Boligee,AL,Alabama
Bolinas,CA,California
Bolindale,OH,Ohio
Boling,TX,Texas
Bolingbroke,GA,Georgia
Bolingbrook,IL,Illinois
Bolivar,MO,Missouri
Bolivar Peninsula,TX,Texas
Bolivia,NC,North Carolina
Bolt,WV,West Virginia
Bolton,MS,Mississippi
Bolton Landing,NY,New York
Bolton Valley,VT,Vermont
Bombay Beach,CA,California
Bon Air,VA,Virginia
Bon Aqua Junction,TN,Tennessee
Bon Homme Colony,SD,South Dakota
Bon Secour,AL,Alabama
Bonadelle Ranchos,CA,California
Bonanza,GA,Georgia
Bonanza Hills,TX,Texas
Bonanza Mountain Estates,CO,Colorado
Bonaparte,IA,Iowa
Bond,MS,Mississippi
Bonduel,WI,Wisconsin
Bondurant,IA,Iowa
Bondville,IL,Illinois
Bone Gap,IL,Illinois
Boneau,MT,Montana
Bonesteel,SD,South Dakota
Bonfield,IL,Illinois
Bonham,TX,Texas
Bonifay,FL,Florida
Bonita,CA,California
Bonita Springs,FL,Florida
Bonne Terre,MO,Missouri
Bonneau,SC,South Carolina
Bonneau Beach,SC,South Carolina
Bonneauville,PA,Pennsylvania
Bonner Springs,KS,Kansas
Bonners Ferry,ID,Idaho
Bonner-West Riverside,MT,Montana
Bonnetsville,NC,North Carolina
Bonney,TX,Texas
Bonney Lake,WA,Washington
Bonnie,IL,Illinois
Bonnie Brae,IL,Illinois
Bonnieville,KY,Kentucky
Bonny Doon,CA,California
Bono,AR,Arkansas
Bonsall,CA,California
Boody,IL,Illinois
Booker,TX,Texas
Boomer,WV,West Virginia
Boon,MI,Michigan
Boone,NC,North Carolina
Boone Grove,IN,Indiana
Boones Mill,VA,Virginia
Booneville,MS,Mississippi
Boonsboro,MD,Maryland
Boonton,NJ,New Jersey
Boonville,MO,Missouri
Booth,WV,West Virginia
Boothville,LA,Louisiana
Boothwyn,PA,Pennsylvania
Bootjack,CA,California
Boquerón,PR,Puerto Rico
Bordelonville,LA,Louisiana
Borden,IN,Indiana
Borger,TX,Texas
Boring,OR,Oregon
Boron,CA,California
Boronda,CA,California
Borrego Pass,NM,New Mexico
Borrego Springs,CA,California
Borup,MN,Minnesota
Boscobel,WI,Wisconsin
Bosque Farms,NM,New Mexico
Bossier City,LA,Louisiana
Bostic,NC,North Carolina
Boston,MA,Massachusetts
Boston Heights,OH,Ohio
Bostonia,CA,California
Bostwick,GA,Georgia
Boswell,PA,Pennsylvania
Bosworth,MO,Missouri
Bothell,WA,Washington
Bothell East,WA,Washington
Bothell West,WA,Washington
Botines,TX,Texas
Botkins,OH,Ohio
Botsford,CT,Connecticut
Bottineau,ND,North Dakota
Boulder,CO,Colorado
Boulder Canyon,SD,South Dakota
Boulder City,NV,Nevada
Boulder Creek,CA,California
Boulder Flats,WY,Wyoming
Boulder Hill,IL,Illinois
Boulder Junction,WI,Wisconsin
Boulevard,CA,California
Boulevard Gardens,FL,Florida
Boulevard Park,WA,Washington
Bound Brook,NJ,New Jersey
Bountiful,UT,Utah
Bourbon,MO,Missouri
Bourbonnais,IL,Illinois
Bourg,LA,Louisiana
Bourneville,OH,Ohio
Bouse,AZ,Arizona
Bouton,IA,Iowa
Boutte,LA,Louisiana
Bovey,MN,Minnesota
Bovill,ID,Idaho
Bovina,TX,Texas
Bow,WA,Washington
Bow Mar,CO,Colorado
Bow Valley,NE,Nebraska
Bowbells,ND,North Dakota
Bowden,WV,West Virginia
Bowdens,NC,North Carolina
Bowdle,SD,South Dakota
Bowdon,GA,Georgia
Bowen,IL,Illinois
Bowers,DE,Delaware
Bowerston,OH,Ohio
Bowersville,GA,Georgia
Bowie,MD,Maryland
Bowlegs,OK,Oklahoma
Bowler,WI,Wisconsin
Bowles,CA,California
Bowleys Quarters,MD,Maryland
Bowling Green,KY,Kentucky
Bowlus,MN,Minnesota
Bowman,ND,North Dakota
Bowmans Addition,MD,Maryland
Bowmanstown,PA,Pennsylvania
Bowmansville,PA,Pennsylvania
Bowmore,NC,North Carolina
Bowring,OK,Oklahoma
Box,OK,Oklahoma
Box Canyon,TX,Texas
Box Elder,SD,South Dakota
Box Springs,GA,Georgia
Boxholm,IA,Iowa
Boxley,IN,Indiana
Boy River,MN,Minnesota
Boyce,LA,Louisiana
Boyceville,WI,Wisconsin
Boyd,TX,Texas
Boyden,IA,Iowa
Boyds,WA,Washington
Boydton,VA,Virginia
Boyertown,PA,Pennsylvania
Boyes Hot Springs,CA,California
Boykin,AL,Alabama
Boykins,VA,Virginia
Boyle,MS,Mississippi
Boyne City,MI,Michigan
Boyne Falls,MI,Michigan
Boynton,OK,Oklahoma
Boynton Beach,FL,Florida
Boys Ranch,TX,Texas
Boys Town,NE,Nebraska
Bozeman,MT,Montana
Braceville,IL,Illinois
Bracey,VA,Virginia
Brackenridge,PA,Pennsylvania
Brackettville,TX,Texas
Bradbury,CA,California
Braddock,VA,Virginia
